"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"STAI","STAIAD9","STAI","STAI Question 9","NUMBER","1","0","False","False"
"STEPCOUNT","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","",""
"STEPCOUNT","hourly_step_count_sum","","Sum of steps taken (hourly aggregation)","NUMBER","18","15","",""
"STEPCOUNT","subject","","Participant ID","CHAR","8","0","",""
"STEPCOUNT","time_day","","Day of week","NUMBER","3","0","",""
"STEPCOUNT","time_local","","Time in participant's local time zone","TIME","8","0","",""
"STEPCOUNT","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","NUMBER","25","0","",""
"ST_CATALOG","PATNO","","Patient Number","CHAR","8","","",""
"ST_CATALOG","STRPLCVS","","ST Replaces Visit","CHAR","6","","",""
"ST_CATALOG","STVIS","","Visit Replaced with ST Event","CHAR","2","","",""
"SURGPD"," ","SURGPD","Surgery for PD Log","","","","",""
"SURGPD","CNO","SURGPD","Site Number","NUMBER","12","0","True","False"
"SURGPD","EVENT_ID","SURGPD","Visit ID","CHAR","6","","True","False"
"SURGPD","INFODT","SURGPD","Assessment Date","DATE","","","True","False"
"SURGPD","LAST_UPDATE","SURGPD","Date of most recent update to record","DATE","","","True","False"
"SURGPD","ORIG_ENTRY","SURGPD","Date of original data entry","DATE","","","True","False"
"SURGPD","PAG_NAME","SURGPD","Page Name","CHAR","13","","True","False"
"SURGPD","PATNO","SURGPD","Participant ID","NUMBER","18","0","True","False"
"SURGPD","PDSRGLOC","SURGPD","PD Surgery location","NUMBER","1","0","False","False"
"SURGPD","PDSRGLOCCM","SURGPD","Other PD surgery location comment","CHAR","","","False","False"
"SURGPD","PDSRGTPC","SURGPD","Type of surgery for PD - other, specify","CHAR","","","False","False"
"SURGPD","PDSURGDT","SURGPD","Date of surgery for Parkinson disease","DATE","","","False","False"
"SURGPD","PDSURGSD","SURGPD","Side of surgery for Parkinson disease","NUMBER","1","0","False","False"
"SURGPD","PDSURGTP","SURGPD","Type of surgery for Parkinson's disease","NUMBER","1","0","False","False"
"SURGPD","REC_ID","SURGPD","Record ID","CHAR","36","","True","True"
"SV2AAECLINAST"," ","SV2AAECLINAST","(SV2A PET Imaging Substudy) Adverse Event In-Clinic Assessment","","","","",""
"SV2AAECLINAST","CNO","SV2AAECLINAST","Site Number","NUMBER","12","0","True","False"
"SV2AAECLINAST","EVENT_ID","SV2AAECLINAST","Visit ID","CHAR","6","","True","False"
"SV2AAECLINAST","INFODT","SV2AAECLINAST","Assessment Date","DATE","","","True","False"
"SV2AAECLINAST","LAST_UPDATE","SV2AAECLINAST","Date of most recent update to record","DATE","","","True","False"
"SV2AAECLINAST","ORIG_ENTRY","SV2AAECLINAST","Date of original data entry","DATE","","","True","False"
"SV2AAECLINAST","PAG_NAME","SV2AAECLINAST","Page Name","CHAR","13","","True","False"
"SV2AAECLINAST","PATNO","SV2AAECLINAST","Participant ID","NUMBER","18","0","True","False"
"SV2AAECLINAST","REC_ID","SV2AAECLINAST","Record ID","CHAR","36","","True","True"
"SV2AAECLINAST","SUB_EVENT_ID","SV2AAECLINAST","Substudy Visit ID","CHAR","7","","False","False"
"SV2AAECLINAST","SV2AAERPRT","SV2AAECLINAST","If Yes, were any adverse events observed?","NUMBER","1","0","False","False"
"SV2AAECLINAST","SV2AASTYN","SV2AAECLINAST","If Yes, were adverse events assessed following the procedure(s)?","NUMBER","1","0","False","False"
"SV2AAECLINAST","SV2ACLNCONDCTVIS","SV2AAECLINAST","Was a SV2A PET imaging scan conducted at this visit?","NUMBER","1","0","False","False"
"SV2AAECLINAST","SV2ANOASTRSN","SV2AAECLINAST","If No, please explain:","CHAR","","","False","False"
"SV2ACNSNT"," ","SV2ACNSNT","(SV2A PET Imaging Substudy) Documentation of Informed Consent","","","","",""
"SV2ACNSNT","CNO","SV2ACNSNT","Site Number","NUMBER","12","0","True","False"
"SV2ACNSNT","DOCCONSNTSV2A","SV2ACNSNT","Informed consent was discussed with participant and/or legally authorized representative for the PPMI 014 SV2A PET Imaging Study. Participant and/or legally authorized representative was given adequate time to read the informed consent, the opportunity to ask questions and consent was obtained prior to any study procedures being performed.","NUMBER","1","0","False","False"
"SV2ACNSNT","EVENT_ID","SV2ACNSNT","Visit ID","CHAR","6","","True","False"
"SV2ACNSNT","INFODT","SV2ACNSNT","Assessment Date","DATE","","","True","False"
"SV2ACNSNT","LAST_UPDATE","SV2ACNSNT","Date of most recent update to record","DATE","","","True","False"
"SV2ACNSNT","ORIG_ENTRY","SV2ACNSNT","Date of original data entry","DATE","","","True","False"
"SV2ACNSNT","PAG_NAME","SV2ACNSNT","Page Name","CHAR","13","","True","False"
"SV2ACNSNT","PATNO","SV2ACNSNT","Participant ID","NUMBER","18","0","True","False"
"SV2ACNSNT","REC_ID","SV2ACNSNT","Record ID","CHAR","36","","True","True"
"SV2ACONCL"," ","SV2ACONCL","(SV2A PET Imaging Substudy) Conclusion of Study Participation","","","","",""
"SV2ACONCL","CNO","SV2ACONCL","Site Number","NUMBER","12","0","True","False"
"SV2ACONCL","EVENT_ID","SV2ACONCL","Visit ID","CHAR","6","","True","False"
"SV2ACONCL","INFODT","SV2ACONCL","Assessment Date","DATE","","","True","False"
"SV2ACONCL","LAST_UPDATE","SV2ACONCL","Date of most recent update to record","DATE","","","True","False"
"SV2ACONCL","ORIG_ENTRY","SV2ACONCL","Date of original data entry","DATE","","","True","False"
"SV2ACONCL","PAG_NAME","SV2ACONCL","Page Name","CHAR","13","","True","False"
"SV2ACONCL","PATNO","SV2ACONCL","Participant ID","NUMBER","18","0","True","False"
"SV2ACONCL","REC_ID","SV2ACONCL","Record ID","CHAR","36","","True","True"
"SV2ACONCL","SUB_EVENT_ID","SV2ACONCL","Substudy Visit ID","CHAR","7","","False","False"
"SV2ACONCL","WDDT","SV2ACONCL","Withdraw date","DATE","","","False","False"
"SV2ACONCL","WDRSN","SV2ACONCL","Reason for withdrawl","NUMBER","1","0","False","False"
"SV2ACONCL","WDRSNCM","SV2ACONCL","Other reason for withdrawl comment","CHAR","","","False","False"
"SV2ACONCL","WDRSNPD","SV2ACONCL","Did increasing PD disability contribute to the decision to withdraw from the PPMI SV2A PET Imaging Study?","NUMBER","1","0","False","False"
"SV2AELIG"," ","SV2AELIG","(SV2A PET Imaging Substudy) Inclusion Exclusion Criteria","","","","",""
"SV2AELIG","CNO","SV2AELIG","Site Number","NUMBER","12","0","True","False"
"SV2AELIG","EVENT_ID","SV2AELIG","Visit ID","CHAR","6","","True","False"
"SV2AELIG","EXABCOND","SV2AELIG","Any other medical or psychiatric condition or lab abnormality, which in the opinion of the investigator might preclude participation.","NUMBER","1","0","False","False"
"SV2AELIG","EXRAD50","SV2AELIG","Exposure to an effective radiation dose of 50 mSv, which would be above the acceptable annual limit established by the US Federal Guidelines during the past year.","NUMBER","1","0","False","False"
"SV2AELIG","INCNST","SV2AELIG","Able to provide informed consent.","NUMBER","1","0","False","False"
"SV2AELIG","INFODT","SV2AELIG","Assessment Date","DATE","","","True","False"
"SV2AELIG","INPPMI2","SV2AELIG","A PD and healthy participant consented to PPMI Clinical, or a prodromal participant confirmed eligible to proceed to PPMI Clinical Baseline visit.","NUMBER","1","0","False","False"
"SV2AELIG","INPREGNT","SV2AELIG","Women may not be pregnant, lactating or planning pregnancy during the study.","NUMBER","1","0","False","False"
"SV2AELIG","LAST_UPDATE","SV2AELIG","Date of most recent update to record","DATE","","","True","False"
"SV2AELIG","ORIG_ENTRY","SV2AELIG","Date of original data entry","DATE","","","True","False"
"SV2AELIG","PAG_NAME","SV2AELIG","Page Name","CHAR","13","","True","False"
"SV2AELIG","PATNO","SV2AELIG","Participant ID","NUMBER","18","0","True","False"
"SV2AELIG","REC_ID","SV2AELIG","Record ID","CHAR","36","","True","True"
"SV2AELIG","SUB_EVENT_ID","SV2AELIG","Substudy Visit ID","CHAR","7","","False","False"
"SV2AIMAG"," ","SV2AIMAG","(SV2A PET Imaging Substudy) Imaging","","","","",""
"SV2AIMAG","CNO","SV2AIMAG","Site Number","NUMBER","12","0","True","False"
"SV2AIMAG","DIASUPAF","SV2AIMAG","Supine BP - diastolic - after injection (mmHg)","NUMBER","12","0","False","False"
"SV2AIMAG","DIASUPBF","SV2AIMAG","Supine BP - diastolic - before injection (mmHg)","NUMBER","12","0","False","False"
"SV2AIMAG","EVENT_ID","SV2AIMAG","Visit ID","CHAR","6","","True","False"
"SV2AIMAG","HRSUPAF","SV2AIMAG","Supine heart rate - after injection (bpm)","NUMBER","12","0","False","False"
"SV2AIMAG","HRSUPBF","SV2AIMAG","Supine heart rate - before injection (bpm)","NUMBER","12","0","False","False"
"SV2AIMAG","INFODT","SV2AIMAG","Assessment Date","DATE","","","True","False"
"SV2AIMAG","INJECTTM","SV2AIMAG","Time of Injection","TIME","","","False","False"
"SV2AIMAG","INVEVALAFCM","SV2AIMAG","Study physician not able to evaluate after injection comment","CHAR","","","False","False"
"SV2AIMAG","INVEVLBF","SV2AIMAG","Study physician able to evaluate before injection","NUMBER","1","0","False","False"
"SV2AIMAG","INVEVLBFCM","SV2AIMAG","Study physician not able to evaluate before injection comment","CHAR","","","False","False"
"SV2AIMAG","INVEVLF","SV2AIMAG","Study physician able to evaluate after injection","NUMBER","1","0","False","False"
"SV2AIMAG","LAST_UPDATE","SV2AIMAG","Date of most recent update to record","DATE","","","True","False"
"SV2AIMAG","ORIG_ENTRY","SV2AIMAG","Date of original data entry","DATE","","","True","False"
"SV2AIMAG","PAG_NAME","SV2AIMAG","Page Name","CHAR","13","","True","False"
"SV2AIMAG","PATNO","SV2AIMAG","Participant ID","NUMBER","18","0","True","False"
"SV2AIMAG","PETCMPT","SV2AIMAG","SV2A PET scan completed?","NUMBER","1","0","False","False"
"SV2AIMAG","PETCMPTCM","SV2AIMAG","SV2A PET scan not completed comment","CHAR","","","False","False"
"SV2AIMAG","REC_ID","SV2AIMAG","Record ID","CHAR","36","","True","True"
"SV2AIMAG","SUB_EVENT_ID","SV2AIMAG","Substudy Visit ID","CHAR","7","","False","False"
"SV2AIMAG","SYSSUPAF","SV2AIMAG","Supine BP - systolic - after injection (mmHg)","NUMBER","12","0","False","False"
"SV2AIMAG","SYSSUPBF","SV2AIMAG","Supine BP - systolic - before injection (mmHg)","NUMBER","12","0","False","False"
"SV2AIMAG","VITLTMAF","SV2AIMAG","Vital Sign Time - after injection","TIME","","","False","False"
"SV2AIMAG","VITLTMBF","SV2AIMAG","Vital Sign Time - before injection","TIME","","","False","False"
"SV2APREGNANC"," ","SV2APREGNANC","(SV2A PET Imaging Substudy) Pregnancy Test","","","","",""
"SV2APREGNANC","CNO","SV2APREGNANC","Site Number","NUMBER","12","0","True","False"
"SV2APREGNANC","EVENT_ID","SV2APREGNANC","Visit ID","CHAR","6","","True","False"
"SV2APREGNANC","INFODT","SV2APREGNANC","Assessment Date","DATE","","","True","False"
"SV2APREGNANC","LAST_UPDATE","SV2APREGNANC","Date of most recent update to record","DATE","","","True","False"
"SV2APREGNANC","ORIG_ENTRY","SV2APREGNANC","Date of original data entry","DATE","","","True","False"
"SV2APREGNANC","PAG_NAME","SV2APREGNANC","Page Name","CHAR","13","","True","False"
"SV2APREGNANC","PATNO","SV2APREGNANC","Participant ID","NUMBER","18","0","True","False"
"SV2APREGNANC","PREGAPPL","SV2APREGNANC","Participant a female of childbearing potential","NUMBER","1","0","False","False"
"SV2APREGNANC","REC_ID","SV2APREGNANC","Record ID","CHAR","36","","True","True"
"SV2APREGNANC","SUB_EVENT_ID","SV2APREGNANC","Substudy Visit ID","CHAR","7","","False","False"
"SV2APREGNANC","UPREGPRF","SV2APREGNANC","Urine pregnancy test performed before injection for PET scan","NUMBER","1","0","False","False"
"SV2APREGNANC","UPREGPRFCM","SV2APREGNANC","Urine pregnancy test not completed comment","CHAR","","","False","False"
"SV2APREGNANC","UPRGRST","SV2APREGNANC","Urine pregnancy test result","NUMBER","1","0","False","False"
"SV2AREPPREG"," ","SV2AREPPREG","(SV2A PET Imaging Substudy) Report of Pregnancy","","","","",""
"SV2AREPPREG","CNO","SV2AREPPREG","Site Number","NUMBER","12","0","True","False"
"SV2AREPPREG","EVENT_ID","SV2AREPPREG","Visit ID","CHAR","6","","True","False"
"SV2AREPPREG","INFODT","SV2AREPPREG","Assessment Date","DATE","","","True","False"
"SV2AREPPREG","LAST_UPDATE","SV2AREPPREG","Date of most recent update to record","DATE","","","True","False"
"SV2AREPPREG","ORIG_ENTRY","SV2AREPPREG","Date of original data entry","DATE","","","True","False"
"SV2AREPPREG","PAG_NAME","SV2AREPPREG","Page Name","CHAR","13","","True","False"
"SV2AREPPREG","PATNO","SV2AREPPREG","Participant ID","NUMBER","18","0","True","False"
"SV2AREPPREG","PREG30SV2A","SV2AREPPREG","Pregnancy within 30 days of 18F-SynVesT-1","NUMBER","1","0","False","False"
"SV2AREPPREG","PREGWHO","SV2AREPPREG","This is a report of pregnancy for which person?","NUMBER","1","0","False","False"
"SV2AREPPREG","REC_ID","SV2AREPPREG","Record ID","CHAR","36","","True","True"
"SV2AREPPREG","SUB_EVENT_ID","SV2AREPPREG","Substudy Visit ID","CHAR","7","","False","False"
"SV2ASCRNFAIL"," ","SV2ASCRNFAIL","(SV2A PET Imaging Substudy) Screen Fail","","","","",""
"SV2ASCRNFAIL","CNO","SV2ASCRNFAIL","Site Number","NUMBER","12","0","True","False"
"SV2ASCRNFAIL","EVENT_ID","SV2ASCRNFAIL","Visit ID","CHAR","6","","True","False"
"SV2ASCRNFAIL","INFODT","SV2ASCRNFAIL","Assessment Date","DATE","","","True","False"
"SV2ASCRNFAIL","LAST_UPDATE","SV2ASCRNFAIL","Date of most recent update to record","DATE","","","True","False"
"SV2ASCRNFAIL","ORIG_ENTRY","SV2ASCRNFAIL","Date of original data entry","DATE","","","True","False"
"SV2ASCRNFAIL","PAG_NAME","SV2ASCRNFAIL","Page Name","CHAR","13","","True","False"
"SV2ASCRNFAIL","PATNO","SV2ASCRNFAIL","Participant ID","NUMBER","18","0","True","False"
"SV2ASCRNFAIL","REC_ID","SV2ASCRNFAIL","Record ID","CHAR","36","","True","True"
"SV2ASCRNFAIL","RSNDEC","SV2ASCRNFAIL","Reason for Declining","NUMBER","2","0","False","False"
"SV2ASCRNFAIL","SCFAILRSN","SV2ASCRNFAIL","Reason for screen fail","NUMBER","1","0","False","False"
"SV2ASCRNFAIL","SUB_EVENT_ID","SV2ASCRNFAIL","Substudy Visit ID","CHAR","7","","False","False"
"SV2ATEL"," ","SV2ATEL","(SV2A PET Imaging Substudy) Adverse Event Telephone Assessment","","","","",""
"SV2ATEL","CNO","SV2ATEL","Site Number","NUMBER","12","0","True","False"
"SV2ATEL","EVENT_ID","SV2ATEL","Visit ID","CHAR","6","","True","False"
"SV2ATEL","INFODT","SV2ATEL","Assessment Date","DATE","","","True","False"
"SV2ATEL","LAST_UPDATE","SV2ATEL","Date of most recent update to record","DATE","","","True","False"
"SV2ATEL","ORIG_ENTRY","SV2ATEL","Date of original data entry","DATE","","","True","False"
"SV2ATEL","PAG_NAME","SV2ATEL","Page Name","CHAR","13","","True","False"
"SV2ATEL","PATNO","SV2ATEL","Participant ID","NUMBER","18","0","True","False"
"SV2ATEL","REC_ID","SV2ATEL","Record ID","CHAR","36","","True","True"
"SV2ATEL","SUB_EVENT_ID","SV2ATEL","Substudy Visit ID","CHAR","7","","False","False"
"SV2ATEL","SV2ACNTACTYN","SV2ATEL","Was contact made","NUMBER","1","0","False","False"
"SV2ATEL","SV2ACNTRSN","SV2ATEL","Reason for no contact","NUMBER","1","0","False","False"
"SV2ATEL","SV2ACNTRSNCM","SV2ATEL","Reason for no contact","CHAR","","","False","False"
"SV2ATEL","SV2ACONDCTVIS","SV2ATEL","Was a SV2A PET imaging scan conducted at this visit?","NUMBER","1","0","False","False"
"SV2ATEL","SV2ATELAERPT","SV2ATEL","AE reported","NUMBER","1","0","False","False"
"TAUAECLINAST"," ","TAUAECLINAST","(Tau Imaging Substudy) Adverse Event In-Clinic Assessment","","","","",""
"TAUAECLINAST","CNO","TAUAECLINAST","Site Number","NUMBER","12","0","True","False"
"TAUAECLINAST","EVENT_ID","TAUAECLINAST","Visit ID","CHAR","6","","True","False"
"TAUAECLINAST","INFODT","TAUAECLINAST","Assessment Date","DATE","","","True","False"
"TAUAECLINAST","LAST_UPDATE","TAUAECLINAST","Date of most recent update to record","DATE","","","True","False"
"TAUAECLINAST","ORIG_ENTRY","TAUAECLINAST","Date of original data entry","DATE","","","True","False"
"TAUAECLINAST","PAG_NAME","TAUAECLINAST","Page Name","CHAR","13","","True","False"
"TAUAECLINAST","PATNO","TAUAECLINAST","Participant ID","NUMBER","18","0","True","False"
"TAUAECLINAST","REC_ID","TAUAECLINAST","Record ID","CHAR","36","","True","True"
"TAUAECLINAST","SUB_EVENT_ID","TAUAECLINAST","Substudy Visit ID","CHAR","7","","False","False"
"TAUAECLINAST","TAUAERPT","TAUAECLINAST","If Yes, were any adverse events observed?","NUMBER","1","0","False","False"
"TAUAECLINAST","TAUAEYN","TAUAECLINAST","If Yes, were adverse events assessed following the procedure?","NUMBER","1","0","False","False"
"TAUAECLINAST","TAUCLNCONDCTVIS","TAUAECLINAST","Was a PI-2620 PET imaging scan conducted at this visit?","NUMBER","1","0","False","False"
"TAUAECLINAST","TAUNOASTRSN","TAUAECLINAST","If No, please explain:","CHAR","","","False","False"
"TAUCNSNT"," ","TAUCNSNT","(Tau Imaging Substudy) Documentation of Informed Consent","","","","",""
"TAUCNSNT","CNO","TAUCNSNT","Site Number","NUMBER","12","0","True","False"
"TAUCNSNT","DOCCNSNTTAU","TAUCNSNT","Informed consent was discussed with participant and/or legally authorized representative for the PPMI 008 Tau Imaging Study. Participant and/or legally authorized representative was given adequate time to read the informed consent, the opportunity to ask questions and consent was obtained prior to any study procedures being performed.","NUMBER","1","0","False","False"
"TAUCNSNT","EVENT_ID","TAUCNSNT","Visit ID","CHAR","6","","True","False"
"TAUCNSNT","INFODT","TAUCNSNT","Assessment Date","DATE","","","True","False"
"TAUCNSNT","LAST_UPDATE","TAUCNSNT","Date of most recent update to record","DATE","","","True","False"
"TAUCNSNT","ORIG_ENTRY","TAUCNSNT","Date of original data entry","DATE","","","True","False"
"TAUCNSNT","PAG_NAME","TAUCNSNT","Page Name","CHAR","13","","True","False"
"TAUCNSNT","PATNO","TAUCNSNT","Participant ID","NUMBER","18","0","True","False"
"TAUCNSNT","REC_ID","TAUCNSNT","Record ID","CHAR","36","","True","True"
"TAUELIG"," ","TAUELIG","(Tau Imaging Substudy) Inclusion Exclusion Criteria","","","","",""
"TAUELIG","CNO","TAUELIG","Site Number","NUMBER","12","0","True","False"
"TAUELIG","EVENT_ID","TAUELIG","Visit ID","CHAR","6","","True","False"
"TAUELIG","EXABCOND","TAUELIG","Any other medical or psychiatric condition or lab abnormality, which in the opinion of the investigator might preclude participation","NUMBER","1","0","False","False"
"TAUELIG","EXRAD50","TAUELIG","Exposure to an effective radiation dose of 50 mSv, which would be above the acceptable annual limit established by the US Federal Guidelines during the past year","NUMBER","1","0","False","False"
"TAUELIG","INCNST","TAUELIG","Able to provide informed consent","NUMBER","1","0","False","False"
"TAUELIG","INFODT","TAUELIG","Assessment Date","DATE","","","True","False"
"TAUELIG","INPPMI2","TAUELIG","Enrolled in PPMI Clinical protocol","NUMBER","1","0","False","False"
"TAUELIG","INPREGNTTAU","TAUELIG","Females must be of non-childbearing potential or using birth control prior to injection of PI-2620, with negative pregnancy test on the day of the injection","NUMBER","1","0","False","False"
